Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Tot Fwd Pkts,Tot Bwd Pkts,TotLen Fwd Pkts,TotLen Bwd Pkts,Fwd Pkt Len Max,Fwd Pkt Len Min,Fwd Pkt Len Mean,Fwd Pkt Len Std,Bwd Pkt Len Max,Bwd Pkt Len Min,Bwd Pkt Len Mean,Bwd Pkt Len Std,Flow Byts/s,Flow Pkts/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Tot,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Tot,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Len,Bwd Header Len,Fwd Pkts/s,Bwd Pkts/s,Pkt Len Min,Pkt Len Max,Pkt Len Mean,Pkt Len Std,Pkt Len Var,FIN Flag Cnt,SYN Flag Cnt,RST Flag Cnt,PSH Flag Cnt,ACK Flag Cnt,URG Flag Cnt,CWE Flag Count,ECE Flag Cnt,Down/Up Ratio,Pkt Size Avg,Fwd Seg Size Avg,Bwd Seg Size Avg,Fwd Byts/b Avg,Fwd Pkts/b Avg,Fwd Blk Rate Avg,Bwd Byts/b Avg,Bwd Pkts/b Avg,Bwd Blk Rate Avg,Subflow Fwd Pkts,Subflow Fwd Byts,Subflow Bwd Pkts,Subflow Bwd Byts,Init Fwd Win Byts,Init Bwd Win Byts,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
137.116.214.105-192.168.8.100-443-63506-6,137.116.214.105,443,192.168.8.100,63506,6,28/04/2023 07:20:44 pm,252,0,2,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,7936.507936507936,252.0,0.0,252.0,252.0,0,0,0,0,0,252.0,252.0,0.0,252.0,252.0,0,0,0,0,0,40,0.0,7936.507936507936,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2,0,-1,254,0,0,0,0,0,0,0,0,0,0,No Label
192.168.8.1-192.168.8.100-53-49664-17,192.168.8.100,49664,192.168.8.1,53,17,28/04/2023 07:27:47 pm,450323,0,2,0.0,186.0,0,0,0,0,144.0,42.0,93.0,72.12489168102785,413.03686465048423,4.441256609144991,450323.0,0.0,450323.0,450323.0,0,0,0,0,0,450323.0,450323.0,0.0,450323.0,450323.0,0,0,0,0,0,16,0.0,4.441256609144991,42.0,144.0,76.0,58.88972745734183,3468.0,0,0,0,0,0,0,0,0,0.0,114.0,0.0,93.0,0,0,0,0,0,0,0,0,2,186,-1,-1,0,0,0,0,0,0,0,0,0,0,No Label
192.168.8.100-96.16.88.58-63771-443-6,192.168.8.100,63771,96.16.88.58,443,6,28/04/2023 07:28:02 pm,43,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46511.62790697674,43.0,0.0,43.0,43.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,23255.81395348837,23255.81395348837,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,252,0,0,0,0,0,0,0,0,0,0,No Label
192.168.8.100-204.79.197.203-63393-443-6,204.79.197.203,443,192.168.8.100,63393,6,28/04/2023 07:15:51 pm,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NaN,Infinity,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,16381,0,0,0,0,0,0,0,0,0,0,No Label
134.221.96.0-0.0.0.114-0-0-0,134.221.96.0,0,0.0.0.114,0,0,28/04/2023 07:10:18 pm,85626390,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.046714570122598886,2.854213E7,4.8999610210813746E7,8.5121492E7,43529.0,8.5582861E7,4.27914305E7,5.98637470693872E7,8.5121492E7,461369.0,0,0,0,0,0,0,0,0,0,0,0,0.035035927591949165,0.011678642530649722,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,3,0,1,0,-1,-1,0,0,43529.0,0.0,43529.0,43529.0,8.5121492E7,0.0,8.5121492E7,8.5121492E7,No Label
192.168.8.1-192.168.8.100-53-63855-6,192.168.8.100,63855,192.168.8.1,53,6,28/04/2023 07:29:15 pm,2419,0,2,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,826.7879288962381,2419.0,0.0,2419.0,2419.0,0,0,0,0,0,2419.0,2419.0,0.0,2419.0,2419.0,0,0,0,0,0,40,0.0,826.7879288962381,0.0,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2,0,-1,457,0,0,0,0,0,0,0,0,0,0,No Label
131.253.33.200-192.168.8.100-443-63110-6,131.253.33.200,443,192.168.8.100,63110,6,28/04/2023 07:11:27 pm,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NaN,Infinity,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,16381,0,0,0,0,0,0,0,0,0,0,No Label
192.168.8.100-13.107.42.12-63972-443-6,192.168.8.100,63972,13.107.42.12,443,6,28/04/2023 07:30:49 pm,69355626,9,17,2383.0,10151.0,1400.0,0.0,264.77777777777777,462.32774570043324,1400.0,0.0,597.1176470588236,652.6785083746191,180.7207392230877,0.3748794654380309,2774225.04,1.354048458352131E7,6.7766358E7,0.0,1289307.0,161163.375,190273.51188969862,441023.0,0.0,6.9355626E7,4334726.625,1.6926303065957136E7,6.7806242E7,0.0,0,0,0,0,180,364,0.12976596880547225,0.2451134966325587,0.0,1400.0,464.2222222222223,601.2662493139811,361521.10256410256,0,1,0,0,0,0,0,0,1.0,482.0769230769231,264.77777777777777,597.1176470588235,0,0,0,0,0,0,9,2383,17,10151,-1,0,4,0,1589268.0,0.0,1589268.0,1589268.0,6.7766358E7,0.0,6.7766358E7,6.7766358E7,No Label
192.168.8.1-192.168.8.100-53-63437-6,192.168.8.100,63437,192.168.8.1,53,6,28/04/2023 07:17:11 pm,3999,0,2,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,500.12503125781444,3999.0,0.0,3999.0,3999.0,0,0,0,0,0,3999.0,3999.0,0.0,3999.0,3999.0,0,0,0,0,0,40,0.0,500.12503125781444,0.0,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2,0,-1,457,0,0,0,0,0,0,0,0,0,0,No Label
142.250.203.238-192.168.8.100-443-63741-6,142.250.203.238,443,192.168.8.100,63741,6,28/04/2023 07:28:35 pm,188,0,2,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,10638.297872340427,188.0,0.0,188.0,188.0,0,0,0,0,0,188.0,188.0,0.0,188.0,188.0,0,0,0,0,0,40,0.0,10638.297872340427,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2,0,-1,1019,0,0,0,0,0,0,0,0,0,0,No Label
192.168.8.100-96.16.88.29-63128-443-6,192.168.8.100,63128,96.16.88.29,443,6,28/04/2023 07:12:07 pm,372583,0,2,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,5.367931440779638,372583.0,0.0,372583.0,372583.0,0,0,0,0,0,372583.0,372583.0,0.0,372583.0,372583.0,0,0,0,0,0,40,0.0,5.367931440779638,0.0,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2,0,-1,0,0,0,0,0,0,0,0,0,0,0,No Label
192.168.8.100-108.157.98.112-63401-443-6,108.157.98.112,443,192.168.8.100,63401,6,28/04/2023 07:16:12 pm,450,0,2,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,4444.444444444444,450.0,0.0,450.0,450.0,0,0,0,0,0,450.0,450.0,0.0,450.0,450.0,0,0,0,0,0,40,0.0,4444.444444444444,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2,0,-1,256,0,0,0,0,0,0,0,0,0,0,No Label
192.168.8.1-192.168.8.100-53-63546-6,192.168.8.100,63546,192.168.8.1,53,6,28/04/2023 07:22:17 pm,3788,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,791.974656810982,1894.0,2612.0524497031065,3741.0,47.0,0,0,0,0,0,3788.0,3788.0,0.0,3788.0,3788.0,0,0,0,0,20,40,263.99155227032736,527.9831045406547,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,2.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,2,0,-1,457,0,0,0,0,0,0,0,0,0,0,No Label
192.168.8.100-2.17.41.171-54247-443-17,192.168.8.100,54247,2.17.41.171,443,17,28/04/2023 07:33:20 pm,3604832,8,13,2880.0,7582.0,1250.0,31.0,360.0,551.1437458335425,1250.0,25.0,583.2307692307692,571.200220857531,2902.2156927146675,5.82551419871994,180241.59999999995,396740.7641276207,1750375.0,0.0,1424971.0,203567.2857142857,194780.29410057055,417165.0,706.0,3604832.0,300402.6666666666,609925.940131383,2140585.0,0.0,0,0,0,0,64,104,2.219243504274263,3.6062706944456773,25.0,1250.0,532.3636363636364,570.2073595635476,325136.4329004328,0,0,0,0,0,0,0,0,1.0,557.7142857142857,360.0,583.2307692307693,0,0,0,0,0,0,8,2880,13,7582,-1,-1,8,0,0,0,0,0,0,0,0,0,No Label
192.168.8.100-204.79.197.200-63597-443-6,204.79.197.200,443,192.168.8.100,63597,6,28/04/2023 07:22:26 pm,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NaN,Infinity,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,16381,0,0,0,0,0,0,0,0,0,0,No Label
192.168.8.100-20.42.73.26-63666-443-6,20.42.73.26,443,192.168.8.100,63666,6,28/04/2023 07:28:22 pm,442,0,3,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,6787.330316742081,221.0,0.0,221.0,221.0,0,0,0,0,0,442.0,221.0,0.0,221.0,221.0,0,0,0,0,0,60,0.0,6787.330316742081,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,3,0,-1,1019,0,0,0,0,0,0,0,0,0,0,No Label
192.168.8.1-192.168.8.100-53-63866-6,192.168.8.1,53,192.168.8.100,63866,6,28/04/2023 07:29:17 pm,2100,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1428.5714285714287,1050.0,1172.3830432072957,1879.0,221.0,0,0,0,0,0,221.0,221.0,0.0,221.0,221.0,0,0,0,0,20,40,476.1904761904762,952.3809523809524,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,0,0,0,2.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,2,0,-1,0,0,0,0,0,0,0,0,0,0,0,No Label
192.168.8.100-2.17.41.152-63788-443-17,192.168.8.100,63788,2.17.41.152,443,17,28/04/2023 07:27:33 pm,1761725,5,8,1533.0,7042.0,1250.0,40.0,306.6,530.0592419720648,1250.0,41.0,880.2500000000001,535.7672069098668,4867.388497069634,7.379131249201777,146810.41666666666,268799.2391484965,776658.0,0.0,785104.0,196276.0,391188.8009959726,783059.0,240.0,1761725.0,251675.00000000003,339878.60947304906,826655.0,0.0,0,0,0,0,40,64,2.838127403539145,4.541003845662632,40.0,1250.0,701.7857142857143,586.3426641309838,343797.7197802198,0,0,0,0,0,0,0,0,1.0,755.7692307692307,306.6,880.25,0,0,0,0,0,0,5,1533,8,7042,-1,-1,5,0,0,0,0,0,0,0,0,0,No Label
192.168.8.100-52.34.206.168-63920-443-6,192.168.8.100,63920,52.34.206.168,443,6,28/04/2023 07:30:00 pm,591296,0,2,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,3.382400692715662,591296.0,0.0,591296.0,591296.0,0,0,0,0,0,591296.0,591296.0,0.0,591296.0,591296.0,0,0,0,0,0,52,0.0,3.382400692715662,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2,0,-1,180,0,0,0,0,0,0,0,0,0,0,No Label
192.168.8.1-192.168.8.100-53-63448-6,192.168.8.1,53,192.168.8.100,63448,6,28/04/2023 07:17:11 pm,178,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16853.932584269663,89.0,50.91168824543142,125.0,53.0,0,0,0,0,0,178.0,178.0,0.0,178.0,178.0,0,0,0,0,20,40,5617.9775280898875,11235.955056179775,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,0,0,0,2.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,2,0,-1,255,0,0,0,0,0,0,0,0,0,0,No Label
192.168.8.100-40.74.219.49-63170-443-6,40.74.219.49,443,192.168.8.100,63170,6,28/04/2023 07:14:33 pm,29857,2,3,1878.0,1400.0,1400.0,478.0,939.0,651.9524522539969,1400.0,0.0,466.66666666666663,808.2903768654761,109789.9989952105,167.46491610007703,7464.25,14261.786128789527,28854.0,105.0,659.0,659.0,0.0,659.0,659.0,344.0,172.0,94.75230867899737,239.0,105.0,0,0,0,0,40,72,66.98596644003081,100.47894966004621,0.0,1400.0,779.6666666666666,701.5986507018572,492240.6666666667,0,0,0,0,1,0,0,0,1.0,935.6,939.0,466.6666666666667,0,0,0,0,0,0,2,1878,3,1400,-1,0,2,0,0,0,0,0,0,0,0,0,No Label
192.168.8.100-52.97.173.18-63668-443-6,52.97.173.18,443,192.168.8.100,63668,6,28/04/2023 07:29:01 pm,139,0,2,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,14388.489208633095,139.0,0.0,139.0,139.0,0,0,0,0,0,139.0,139.0,0.0,139.0,139.0,0,0,0,0,0,40,0.0,14388.489208633095,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2,0,-1,1019,0,0,0,0,0,0,0,0,0,0,No Label
192.168.8.101-224.0.0.251-5353-5353-17,192.168.8.101,5353,224.0.0.251,5353,17,28/04/2023 07:12:31 pm,1981671,2,1,74.0,37.0,37.0,37.0,37.0,0.0,37.0,37.0,37.0,0.0,56.013334201287705,1.5138738973321,990835.5,16266.991501196526,1002338.0,979333.0,1002338.0,1002338.0,0.0,1002338.0,1002338.0,0,0,0,0,0,0,0,0,0,16,8,1.0092492648880667,0.5046246324440333,37.0,37.0,37.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,49.333333333333336,37.0,37.0,0,0,0,0,0,0,2,74,1,37,-1,-1,2,0,0,0,0,0,0,0,0,0,No Label
192.168.8.100-40.74.219.49-63145-443-6,192.168.8.100,63145,40.74.219.49,443,6,28/04/2023 07:15:45 pm,50154941,2,1,1.0,1.0,1.0,0.0,0.5,0.7071067811865476,1.0,1.0,1.0,0.0,0.039876430120813024,0.05981464518121953,2.50774705E7,2.8174209369863432E7,4.4999645E7,5155296.0,5155296.0,5155296.0,0.0,5155296.0,5155296.0,0,0,0,0,0,0,0,0,0,40,20,0.039876430120813024,0.019938215060406512,0.0,1.0,0.75,0.5,0.25,0,0,0,0,1,0,0,0,0.0,1.0,0.5,1.0,0,0,0,0,0,0,2,1,1,1,-1,256,1,0,0,0,0,0,2.50774705E7,2.8174209369863432E7,4.4999645E7,5155296.0,No Label
142.250.203.238-192.168.8.100-443-63637-6,142.250.203.238,443,192.168.8.100,63637,6,28/04/2023 07:25:33 pm,184,0,2,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,10869.565217391304,184.0,0.0,184.0,184.0,0,0,0,0,0,184.0,184.0,0.0,184.0,184.0,0,0,0,0,0,40,0.0,10869.565217391304,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2,0,-1,1019,0,0,0,0,0,0,0,0,0,0,No Label
192.168.8.100-103.41.69.238-63820-443-6,192.168.8.100,63820,103.41.69.238,443,6,28/04/2023 07:33:22 pm,42957584,7,6,0.0,144.0,0.0,0.0,0.0,0.0,24.0,24.0,24.0,0.0,3.352143826338092,0.3026240954333,3579798.6666666665,4735317.691692278,1.0019462E7,124.0,4.2957437E7,7159572.833333333,4310305.4461021405,1.0019586E7,202290.0,3.9663846E7,7932769.2,4329027.904495558,1.0019726E7,202134.0,0,1,0,0,152,120,0.16295143600254616,0.13967265943075385,0.0,24.0,12.0,12.4529885199065,155.07692307692307,0,0,0,1,1,0,0,0,0.0,12.923076923076923,0.0,24.0,0,0,0,0,0,0,7,0,6,144,-1,16381,0,0,50773.00000000001,101109.3385103473,202437.0,193.0,9865188.5,293600.1895872458,1.0019462E7,9424901.0,No Label
192.168.8.100-13.107.21.200-63462-443-6,13.107.21.200,443,192.168.8.100,63462,6,28/04/2023 07:17:16 pm,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NaN,Infinity,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,16381,0,0,0,0,0,0,0,0,0,0,No Label
192.168.8.100-40.79.141.154-63237-443-6,192.168.8.100,63237,40.79.141.154,443,6,28/04/2023 07:14:28 pm,28760750,4,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2086176473144824,5752150.0,5216763.147452787,1.3757116E7,1000703.0,1.4002931E7,4667643.666666667,3055673.3898112103,8001800.0,2000720.0,2.876075E7,2.876075E7,0.0,2.876075E7,2.876075E7,0,0,0,0,128,64,0.13907843154298827,0.06953921577149413,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,4,0,2,0,-1,65535,0,0,7001834.0,0.0,7001834.0,7001834.0,1.0879458E7,4069622.971471436,1.3757116E7,8001800.0,No Label
192.168.8.1-192.168.8.100-53-63559-6,192.168.8.100,63559,192.168.8.1,53,6,28/04/2023 07:22:18 pm,231,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12987.012987012988,115.5,50.204581464244875,151.0,80.0,151.0,151.0,0.0,151.0,151.0,0,0,0,0,0,0,0,0,0,40,20,8658.008658008657,4329.004329004329,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,1,0,-1,256,0,0,0,0,0,0,0,0,0,0,No Label
184.31.8.5-192.168.8.100-80-63074-6,184.31.8.5,80,192.168.8.100,63074,6,28/04/2023 07:10:45 pm,79,0,2,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,25316.455696202534,79.0,0.0,79.0,79.0,0,0,0,0,0,79.0,79.0,0.0,79.0,79.0,0,0,0,0,0,40,0.0,25316.455696202534,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2,0,-1,256,0,0,0,0,0,0,0,0,0,0,No Label
192.168.8.100-108.157.98.79-63083-443-6,108.157.98.79,443,192.168.8.100,63083,6,28/04/2023 07:10:56 pm,414,0,2,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,4830.917874396136,414.0,0.0,414.0,414.0,0,0,0,0,0,414.0,414.0,0.0,414.0,414.0,0,0,0,0,0,40,0.0,4830.917874396136,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2,0,-1,256,0,0,0,0,0,0,0,0,0,0,No Label
192.168.8.1-192.168.8.100-53-64042-6,192.168.8.100,64042,192.168.8.1,53,6,28/04/2023 07:33:00 pm,1669,0,2,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1198.3223487118034,1669.0,0.0,1669.0,1669.0,0,0,0,0,0,1669.0,1669.0,0.0,1669.0,1669.0,0,0,0,0,0,40,0.0,1198.3223487118034,0.0,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2,0,-1,457,0,0,0,0,0,0,0,0,0,0,No Label
192.168.8.100-52.109.68.121-63115-443-6,52.109.68.121,443,192.168.8.100,63115,6,28/04/2023 07:11:51 pm,727,0,2,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2751.031636863824,727.0,0.0,727.0,727.0,0,0,0,0,0,727.0,727.0,0.0,727.0,727.0,0,0,0,0,0,40,0.0,2751.031636863824,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2,0,-1,253,0,0,0,0,0,0,0,0,0,0,No Label
192.168.8.1-192.168.8.100-53-63831-6,192.168.8.100,63831,192.168.8.1,53,6,28/04/2023 07:29:13 pm,3748,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,533.6179295624333,3748.0,0.0,3748.0,3748.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,266.8089647812167,266.8089647812167,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,255,0,0,0,0,0,0,0,0,0,0,No Label
192.168.8.100-40.126.32.135-63764-443-6,192.168.8.100,63764,40.126.32.135,443,6,28/04/2023 07:27:53 pm,568956,0,3,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,5.2728154725497225,284478.0,180142.52357508484,411858.0,157098.0,0,0,0,0,0,568956.0,284478.0,180142.52357508484,411858.0,157098.0,0,0,0,0,0,60,0.0,5.2728154725497225,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,3,0,-1,16384,0,0,0,0,0,0,0,0,0,0,No Label
192.168.8.100-92.122.242.34-63915-443-6,192.168.8.100,63915,92.122.242.34,443,6,28/04/2023 07:29:55 pm,508262,0,2,0.0,80.0,0,0,0,0,80.0,0.0,40.0,56.568542494923804,157.3991366657354,3.9349784166433848,508262.0,0.0,508262.0,508262.0,0,0,0,0,0,508262.0,508262.0,0.0,508262.0,508262.0,0,1,0,0,0,40,0.0,3.9349784166433848,0.0,80.0,53.33333333333333,46.188021535170066,2133.3333333333335,1,0,0,1,1,0,0,0,0.0,80.0,0.0,40.0,0,0,0,0,0,0,0,0,2,80,-1,501,0,0,0,0,0,0,0,0,0,0,No Label
192.168.8.100-20.123.104.105-64096-443-6,192.168.8.100,64096,20.123.104.105,443,6,28/04/2023 07:34:22 pm,10103902,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29691499383109615,5051951.0,7144326.902823526,1.0103753E7,149.0,1.0103753E7,1.0103753E7,0.0,1.0103753E7,1.0103753E7,0,0,0,0,0,0,0,0,0,40,20,0.19794332922073077,0.09897166461036538,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,1,0,-1,1019,0,0,149.0,0.0,149.0,149.0,1.0103753E7,0.0,1.0103753E7,1.0103753E7,No Label
192.168.8.1-192.168.8.100-53-64140-6,192.168.8.100,64140,192.168.8.1,53,6,28/04/2023 07:36:34 pm,3726,0,2,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,536.7686527106816,3726.0,0.0,3726.0,3726.0,0,0,0,0,0,3726.0,3726.0,0.0,3726.0,3726.0,0,0,0,0,0,40,0.0,536.7686527106816,0.0,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2,0,-1,457,0,0,0,0,0,0,0,0,0,0,No Label
192.168.8.100-20.82.228.9-63927-443-6,20.82.228.9,443,192.168.8.100,63927,6,28/04/2023 07:31:55 pm,412,0,3,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,7281.553398058252,206.0,24.041630560342615,223.0,189.0,0,0,0,0,0,412.0,206.0,24.041630560342615,223.0,189.0,0,0,0,0,0,60,0.0,7281.553398058252,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,3,0,-1,1022,0,0,0,0,0,0,0,0,0,0,No Label
192.168.8.100-52.182.143.210-63524-443-6,192.168.8.100,63524,52.182.143.210,443,6,28/04/2023 07:21:35 pm,65114291,16,14,876.0,6463.0,310.0,0.0,54.75,90.44519519207934,1400.0,0.0,461.64285714285717,642.2456523963226,112.70951257075042,0.4607283522445173,2245320.379310345,1.1637455008778965E7,6.2747608E7,27.0,6.4898736E7,4326582.399999999,1.6332335327545868E7,6.3360188E7,110.0,2366683.0,182052.53846153847,227303.668690739,597977.0,304.0,0,0,0,0,320,328,0.24572178786374255,0.21500656438077473,0.0,1400.0,236.741935483871,475.3611937423258,225968.264516129,0,1,0,0,0,0,0,0,0.0,244.63333333333333,54.75,461.64285714285717,0,0,0,0,0,0,16,876,14,6463,-1,2048,6,0,2366683.0,0.0,2366683.0,2366683.0,6.2747608E7,0.0,6.2747608E7,6.2747608E7,No Label
192.168.8.1-192.168.8.100-53-63986-6,192.168.8.100,63986,192.168.8.1,53,6,28/04/2023 07:31:27 pm,1575,0,2,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1269.8412698412699,1575.0,0.0,1575.0,1575.0,0,0,0,0,0,1575.0,1575.0,0.0,1575.0,1575.0,0,0,0,0,0,40,0.0,1269.8412698412699,0.0,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2,0,-1,457,0,0,0,0,0,0,0,0,0,0,No Label
